conflict_label,is_conflict,station,stop_name,platform,trip_id,route_id,route_name,trip_headsign,scheduled_arrival,scheduled_departure,actual_arrival,delay_minutes,conflict_flags,severity,time_of_day,service_date,source
platform_conflict,True,Birmingham New Street,Birmingham New Street,Platform 1,BIRM_WEST_1930_9484,west_coast_main_line,West Coast Main Line,Birmingham New Street,19:30:00,19:32:00,19:57:00,27,Two trains scheduled for same platform at overlapping times,moderate,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London St Pancras,London St Pancras,Platform 10,LOND_GREA_0930_8258,great_western_main_line,Great Western Main Line,Bristol,09:30:00,09:32:00,10:12:00,42,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London St Pancras,London St Pancras,Platform 2,LOND_EAST_1315_8978,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,13:15:00,13:17:00,13:34:00,19,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London Paddington,London Paddington,Platform 2,LOND_SOUT_0830_7245,south_western_main_line,South Western Main Line,Southampton,08:30:00,08:32:00,08:43:00,13,Schedule doesn't match published timetable,minor,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Victoria,London Victoria,Platform 1,LOND_EAST_1815_9713,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,18:15:00,18:17:00,18:53:00,38,Incoming delay affects downstream schedule,severe,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 7,LOND_WEST_1815_8789,west_coast_main_line,West Coast Main Line,Birmingham New Street,18:15:00,18:17:00,18:26:00,11,Incoming delay affects downstream schedule,minor,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Birmingham New Street,Birmingham New Street,Platform 11,BIRM_WEST_0715_9222,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,07:15:00,07:17:00,07:27:00,12,Incoming delay affects downstream schedule,minor,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Victoria,London Victoria,Platform 6,LOND_EAST_1615_4041,east_coast_main_line,East Coast Main Line,Leeds,16:15:00,16:17:00,16:43:00,28,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,London St Pancras,London St Pancras,Platform 6,LOND_EAST_0915_2824,east_coast_main_line,East Coast Main Line,Leeds,09:15:00,09:17:00,09:59:00,44,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,London Paddington,London Paddington,Platform 14,LOND_EAST_1230_7700,east_coast_main_line,East Coast Main Line,Leeds,12:30:00,12:32:00,12:37:00,7,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Victoria,London Victoria,Platform 4,LOND_EAST_0900_5244,east_coast_main_line,East Coast Main Line,Leeds,09:00:00,09:02:00,09:56:00,56,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 7,LOND_EAST_1745_6125,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,17:45:00,17:47:00,18:11:00,26,Two trains scheduled for same platform at overlapping times,moderate,evening_peak,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 4,EDIN_EAST_1315_6587,east_coast_main_line,East Coast Main Line,York,13:15:00,13:17:00,13:58:00,43,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,Birmingham New Street,Birmingham New Street,Platform 8,BIRM_MIDL_0715_7708,midland_main_line,Midland Main Line,Birmingham New Street,07:15:00,07:17:00,07:24:00,9,Insufficient time between consecutive trains,minor,morning_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London Waterloo,London Waterloo,Platform 1,LOND_GREA_1730_3294,great_western_main_line,Great Western Main Line,Bristol,17:30:00,17:32:00,17:39:00,9,Insufficient connection time between services,minor,evening_peak,2026-01-28,synthetic
headway_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_MIDL_2045_2940,midland_main_line,Midland Main Line,Birmingham New Street,20:45:00,20:47:00,20:51:00,6,Insufficient time between consecutive trains,minor,night,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 5,LOND_WEST_1500_9378,west_coast_main_line,West Coast Main Line,Birmingham New Street,15:00:00,15:02:00,15:29:00,29,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
service_gap_conflict,True,Leeds,Leeds,Platform 8,LEED_SOUT_1330_4804,south_western_main_line,South Western Main Line,Southampton,13:30:00,13:32:00,14:37:00,67,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London Victoria,London Victoria,Platform 8,LOND_MIDL_0645_3611,midland_main_line,Midland Main Line,Birmingham New Street,06:45:00,06:47:00,07:00:00,15,Insufficient connection time between services,minor,morning_peak,2026-01-28,synthetic
headway_conflict,True,London Paddington,London Paddington,Platform 11,LOND_MIDL_2000_6104,midland_main_line,Midland Main Line,Birmingham New Street,20:00:00,20:02:00,20:08:00,8,Insufficient time between consecutive trains,minor,night,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 3,LOND_MIDL_1830_8299,midland_main_line,Midland Main Line,Birmingham New Street,18:30:00,18:32:00,19:04:00,34,Incoming delay affects downstream schedule,severe,evening_peak,2026-01-28,synthetic
headway_conflict,True,York,York,Platform 8,YORK_WEST_2100_1485,west_coast_main_line,West Coast Main Line,Glasgow Central,21:00:00,21:02:00,21:20:00,20,Insufficient time between consecutive trains,moderate,night,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 7,LOND_EAST_1215_3921,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,12:15:00,12:17:00,13:12:00,57,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 1,EDIN_WEST_0930_1768,west_coast_main_line,West Coast Main Line,Birmingham New Street,09:30:00,09:32:00,09:53:00,23,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Leeds,Leeds,Platform 7,LEED_EAST_1500_3847,east_coast_main_line,East Coast Main Line,York,15:00:00,15:02:00,15:59:00,59,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 7,EDIN_WEST_0645_7282,west_coast_main_line,West Coast Main Line,Birmingham New Street,06:45:00,06:47:00,07:43:00,58,Incoming delay affects downstream schedule,severe,morning_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 4,MANC_WEST_2000_5657,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,20:00:00,20:02:00,20:24:00,24,Insufficient connection time between services,moderate,night,2026-01-28,synthetic
delay_propagation_conflict,True,Birmingham New Street,Birmingham New Street,Platform 2,BIRM_WEST_1030_1456,west_coast_main_line,West Coast Main Line,Birmingham New Street,10:30:00,10:32:00,11:00:00,30,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 14,LOND_WEST_2000_5620,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,20:00:00,20:02:00,20:19:00,19,Two trains scheduled for same platform at overlapping times,moderate,night,2026-01-28,synthetic
delay_propagation_conflict,True,London Euston,London Euston,Platform 15,LOND_EAST_1345_2687,east_coast_main_line,East Coast Main Line,Leeds,13:45:00,13:47:00,14:25:00,40,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,London Kings Cross,London Kings Cross,Platform 6,LOND_EAST_1530_9320,east_coast_main_line,East Coast Main Line,Leeds,15:30:00,15:32:00,15:35:00,5,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
headway_conflict,True,London Euston,London Euston,Platform 18,LOND_EAST_0845_4597,east_coast_main_line,East Coast Main Line,Leeds,08:45:00,08:47:00,09:00:00,15,Insufficient time between consecutive trains,minor,morning_peak,2026-01-28,synthetic
headway_conflict,True,London Euston,London Euston,Platform 18,LOND_EAST_0730_5843,east_coast_main_line,East Coast Main Line,Leeds,07:30:00,07:32:00,07:44:00,14,Insufficient time between consecutive trains,minor,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London St Pancras,London St Pancras,Platform 6,LOND_MIDL_2130_8856,midland_main_line,Midland Main Line,Birmingham New Street,21:30:00,21:32:00,21:46:00,16,Incoming delay affects downstream schedule,moderate,night,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 6,EDIN_EAST_1945_4116,east_coast_main_line,East Coast Main Line,Leeds,19:45:00,19:47:00,20:15:00,30,Two trains scheduled for same platform at overlapping times,moderate,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Victoria,London Victoria,Platform 4,LOND_WEST_2100_2908,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,21:00:00,21:02:00,22:08:00,68,Too many trains competing for limited platforms,severe,night,2026-01-28,synthetic
platform_conflict,True,London St Pancras,London St Pancras,Platform 3,LOND_MIDL_1215_1305,midland_main_line,Midland Main Line,Birmingham New Street,12:15:00,12:17:00,12:51:00,36,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,York,York,Platform 1,YORK_EAST_1400_2409,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,14:00:00,14:02:00,14:42:00,42,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Waterloo,London Waterloo,Platform 3,LOND_WEST_1945_4043,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,19:45:00,19:47:00,20:27:00,42,Two trains scheduled for same platform at overlapping times,severe,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_SOUT_0715_1223,south_western_main_line,South Western Main Line,Southampton,07:15:00,07:17:00,07:42:00,27,Incoming delay affects downstream schedule,moderate,morning_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 7,EDIN_EAST_1730_7536,east_coast_main_line,East Coast Main Line,York,17:30:00,17:32:00,17:48:00,18,Schedule doesn't match published timetable,moderate,evening_peak,2026-01-28,synthetic
service_gap_conflict,True,London Paddington,London Paddington,Platform 7,LOND_GREA_0745_8806,great_western_main_line,Great Western Main Line,Bristol,07:45:00,07:47:00,09:01:00,76,Excessive gap in service on a route,severe,morning_peak,2026-01-28,synthetic
platform_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 6,MANC_WEST_0815_8522,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,08:15:00,08:17:00,08:56:00,41,Two trains scheduled for same platform at overlapping times,severe,morning_peak,2026-01-28,synthetic
headway_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 12,MANC_EAST_1445_1494,east_coast_main_line,East Coast Main Line,York,14:45:00,14:47:00,14:52:00,7,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 8,LOND_SOUT_1615_3168,south_western_main_line,South Western Main Line,Southampton,16:15:00,16:17:00,16:32:00,17,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
service_gap_conflict,True,London Victoria,London Victoria,Platform 2,LOND_GREA_1545_5218,great_western_main_line,Great Western Main Line,Bristol,15:45:00,15:47:00,17:23:00,98,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
service_gap_conflict,True,York,York,Platform 7,YORK_WEST_2015_3939,west_coast_main_line,West Coast Main Line,Glasgow Central,20:15:00,20:17:00,21:53:00,98,Excessive gap in service on a route,severe,night,2026-01-28,synthetic
delay_propagation_conflict,True,London Waterloo,London Waterloo,Platform 4,LOND_GREA_1345_9311,great_western_main_line,Great Western Main Line,Bristol,13:45:00,13:47:00,14:04:00,19,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 2,LOND_EAST_2000_6194,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,20:00:00,20:02:00,20:26:00,26,Two trains scheduled for same platform at overlapping times,moderate,night,2026-01-28,synthetic
transfer_timing_conflict,True,London St Pancras,London St Pancras,Platform 6,LOND_WEST_0730_3850,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,07:30:00,07:32:00,07:36:00,6,Insufficient connection time between services,minor,morning_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Birmingham New Street,Birmingham New Street,Platform 8,BIRM_MIDL_0630_3094,midland_main_line,Midland Main Line,Birmingham New Street,06:30:00,06:32:00,06:38:00,8,Insufficient connection time between services,minor,morning_peak,2026-01-28,synthetic
headway_conflict,True,Birmingham New Street,Birmingham New Street,Platform 1,BIRM_GREA_1830_7485,great_western_main_line,Great Western Main Line,Bristol,18:30:00,18:32:00,18:46:00,16,Insufficient time between consecutive trains,moderate,evening_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Birmingham New Street,Birmingham New Street,Platform 10,BIRM_MIDL_0730_4483,midland_main_line,Midland Main Line,Birmingham New Street,07:30:00,07:32:00,08:00:00,30,Schedule doesn't match published timetable,moderate,morning_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 1,LOND_EAST_1330_6053,east_coast_main_line,East Coast Main Line,York,13:30:00,13:32:00,14:02:00,32,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
normal,False,London Victoria,London Victoria,Platform 7,LOND_EAST_0915_4864,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,09:15:00,09:17:00,,0,,none,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Kings Cross,London Kings Cross,Platform 9,LOND_EAST_1745_1024,east_coast_main_line,East Coast Main Line,Leeds,17:45:00,17:47:00,18:09:00,24,Too many trains competing for limited platforms,moderate,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London St Pancras,London St Pancras,Platform 7,LOND_EAST_1700_1243,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,17:00:00,17:02:00,17:49:00,49,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
normal,False,York,York,Platform 2,YORK_WEST_1300_1841,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,13:00:00,13:02:00,,0,,none,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,York,York,Platform 5,YORK_EAST_2215_6589,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,22:15:00,22:17:00,22:54:00,39,Incoming delay affects downstream schedule,severe,night,2026-01-28,synthetic
service_gap_conflict,True,London Kings Cross,London Kings Cross,Platform 10,LOND_WEST_0900_2486,west_coast_main_line,West Coast Main Line,Glasgow Central,09:00:00,09:02:00,10:09:00,69,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Waterloo,London Waterloo,Platform 1,LOND_SOUT_1715_1755,south_western_main_line,South Western Main Line,Southampton,17:15:00,17:17:00,18:07:00,52,Incoming delay affects downstream schedule,severe,evening_peak,2026-01-28,synthetic
